frequency,date,region,usd_flow,tonnes_demand
Weekly,2018-06-08,Europe,-122729261.3599999994,-2.59296241
Weekly,2018-06-08,Asia,-62335767.6400000006,-1.52221887
Weekly,2018-06-08,Other,-3405654.8300000001,-0.13005501
Weekly,2018-06-15,North America,-130172900,-3.81484095
Weekly,2018-06-15,Europe,30876206.1000000015,-1.15710477
Weekly,2018-06-15,Asia,-40660006.0700000003,-0.96219557
Weekly,2018-06-15,Other,-26071587.950000003,-0.49574769
Weekly,2018-06-22,North America,-254264116.5,-5.94219247
Weekly,2018-06-22,Europe,-109868390.4399999976,-1.98217414
Weekly,2018-06-22,Asia,-26062292.1100000031,-0.65387136
Weekly,2018-06-22,Other,-34332356.1400000006,-0.86028042
Weekly,2018-06-29,North America,-356963123.2900000215,-8.7784934
Weekly,2018-06-29,Europe,-40415774.9699999988,-1.25851734
Weekly,2018-06-29,Asia,-63564900.0200000033,-1.63068563
Weekly,2018-06-29,Other,-36399003.8399999961,-0.66659796
Weekly,2018-07-06,North America,-787590130,-20.0596483
Weekly,2018-07-06,Europe,443369525.8100000024,11.37157287
Weekly,2018-07-06,Asia,-74219992.049999997,-1.84601844
Weekly,2018-07-06,Other,-24794436.2899999991,-0.69212059
Weekly,2018-07-13,North America,-307560900,-7.84043383
Weekly,2018-07-13,Europe,-195604371.2999999821,-6.40081861
Weekly,2018-07-13,Asia,-89107490.5199999958,-2.21682862
Weekly,2018-07-13,Other,-3498531.3100000001,-0.26443396
Weekly,2018-07-20,North America,45314400,1.16470767
Weekly,2018-07-20,Europe,-455644992.2699999809,-11.01514915
Weekly,2018-07-20,Asia,26435802.9399999976,0.66828984
Weekly,2018-07-20,Other,2460694.1999999997,-0.10166355
Weekly,2018-07-27,North America,92924900,2.10177609
Weekly,2018-07-27,Europe,-44541081.700000003,-1.36247067
Weekly,2018-07-27,Asia,-4159409.9699999997,-0.12279648
Weekly,2018-07-27,Other,1948057.8399999999,0.08400844
Weekly,2018-08-03,North America,-239651490,-6.28193092
Weekly,2018-08-03,Europe,-86075673.6200000048,-2.68807019
Weekly,2018-08-03,Asia,-103154337.4599999934,-2.62729209
Weekly,2018-08-03,Other,-3413178.1099999999,0.07876717
Weekly,2018-08-10,North America,-336213400,-8.91482762
Weekly,2018-08-10,Europe,-189484961.6699999869,-6.61611487
Weekly,2018-08-10,Asia,-2710307.79,-0.07706201
Weekly,2018-08-10,Other,-3545314.9700000002,-0.23539016
Weekly,2018-08-17,North America,-540377009.7999999523,-13.51502391
Weekly,2018-08-17,Europe,64291083.4799999967,1.860456
Weekly,2018-08-17,Asia,118943792.3299999982,3.09626426
Weekly,2018-08-17,Other,-22601936.0899999999,-0.58763231
Weekly,2018-08-24,North America,-288440985.3000000119,-7.73369166
Weekly,2018-08-24,Europe,108669698.6000000089,4.89274249
Weekly,2018-08-24,Asia,-37025058.7700000033,-0.95175743
Weekly,2018-08-24,Other,-24407681.6799999997,-0.74848023
Weekly,2018-08-31,North America,-277590220,-8.35351879
Weekly,2018-08-31,Europe,245699353.4199999869,6.81503244
Weekly,2018-08-31,Asia,6851403.5900000008,0.16916596
Weekly,2018-08-31,Other,1342047.2000000002,0.04796075
Weekly,2018-09-07,North America,-430762270,-11.88390086
Weekly,2018-09-07,Europe,-135337842.8000000119,-3.65285186
Weekly,2018-09-07,Asia,-54627913.8000000045,-1.41109252
Weekly,2018-09-07,Other,-10544993.3599999994,-0.43889526
Weekly,2018-09-14,North America,-24118411,-1.2137181
Weekly,2018-09-14,Europe,-23683074.9400000013,-0.06760258
Weekly,2018-09-14,Asia,-18277909.1800000034,-0.48239836
Weekly,2018-09-14,Other,-18001433.3399999999,-0.35950305
Weekly,2018-09-21,North America,54617500,2.37569556
Weekly,2018-09-21,Europe,-36065894.7800000012,0.21740389
Weekly,2018-09-21,Asia,-144085287.4500000179,-3.72664702
Weekly,2018-09-21,Other,-15684269.0299999993,-0.14395332
Weekly,2018-09-28,North America,140719650,4.60466285
Weekly,2018-09-28,Europe,-204232942.2599999905,-7.37236702
Weekly,2018-09-28,Asia,-77771519.8199999928,-1.96831829
Weekly,2018-09-28,Other,9875472.3900000006,0.11147424
Weekly,2018-10-05,North America,-556233920,-15.24464414
Weekly,2018-10-05,Europe,-25667326.5700000003,-2.66124084
Weekly,2018-10-05,Asia,34300,-0.00572843
Weekly,2018-10-05,Other,5058197.8700000001,0.07451311
Weekly,2018-10-12,North America,569186968.3999999762,14.27098364
Weekly,2018-10-12,Europe,73003017.9200000018,2.29521099
Weekly,2018-10-12,Asia,70228972.0199999958,1.81210238
Weekly,2018-10-12,Other,-3950579.1699999999,-0.07946963
Weekly,2018-10-19,North America,143028300,3.42229797
Weekly,2018-10-19,Europe,313909969.2900000215,6.99197302
Weekly,2018-10-19,Asia,-294515342.5899999738,-7.45585129
Weekly,2018-10-19,Other,5128581.1800000006,0.13100638
Weekly,2018-10-26,North America,218974100,5.5521349
Weekly,2018-10-26,Europe,175657914.3300000131,3.37507054
Weekly,2018-10-26,Asia,-26184868.9100000001,-0.66838533
Weekly,2018-10-26,Other,5528495.4199999999,0.17628349
Weekly,2018-11-02,North America,402132660,10.27021341
Weekly,2018-11-02,Europe,153849450.2199999988,3.1673097
Weekly,2018-11-02,Asia,-33906587.7400000021,-0.86235485
Weekly,2018-11-02,Other,7095592.0099999998,0.14957152
Weekly,2018-11-09,North America,-89494968.5,-2.95108104
Weekly,2018-11-09,Europe,134667848.150000006,2.76015515
Weekly,2018-11-09,Asia,17601235.5199999996,0.4013635
Weekly,2018-11-09,Other,2729711.8900000001,0.05062547
Weekly,2018-11-16,North America,123906152.099999994,3.34366357
Weekly,2018-11-16,Europe,41204612.75,2.05155995
Weekly,2018-11-16,Asia,57376322.2299999967,1.48362367
Weekly,2018-11-16,Other,1571992.54,0.12969921
Weekly,2018-11-23,North America,132887200,3.13896781
Weekly,2018-11-23,Europe,52147167.1700000018,0.60283491
Weekly,2018-11-23,Asia,-309266.83,-0.01345012
Weekly,2018-11-23,Other,-11972188.1099999994,-0.3564337
Weekly,2018-11-30,North America,-22147199.4000000022,-0.78139755
Weekly,2018-11-30,Europe,70018887.0199999958,1.46774023
Weekly,2018-11-30,Asia,19447888.7600000016,0.40446299
Weekly,2018-11-30,Other,1919175.8800000001,0.04336816
Weekly,2018-12-07,North America,-73519697.6999999881,-1.99693444
Weekly,2018-12-07,Europe,192070497.3599999845,5.67345946
Weekly,2018-12-07,Asia,19186755.620000001,0.45742755
Weekly,2018-12-07,Other,-15524118.0099999998,-0.4269865
Weekly,2018-12-14,North America,264571500,6.6555814
Weekly,2018-12-14,Europe,544275130.6000000238,12.37210259
Weekly,2018-12-14,Asia,-30654507.6899999976,-0.76031647
Weekly,2018-12-14,Other,-12929542.4499999993,-0.30485548
Weekly,2018-12-21,North America,425577717.1999999881,9.68878919
Weekly,2018-12-21,Europe,496067895.5400000215,12.72721116
Weekly,2018-12-21,Asia,60161536.9900000021,1.48264772
Weekly,2018-12-21,Other,-2085989.0499999998,-0.13279452
Weekly,2018-12-28,North America,822576300,20.99461967
Weekly,2018-12-28,Europe,389474192.7200000286,10.55719545
Weekly,2018-12-28,Asia,53963914.4900000021,1.26809815
Weekly,2018-12-28,Other,-8834572.75,-0.16978923
Weekly,2019-01-04,North America,506885070,12.81179665
Weekly,2019-01-04,Europe,352405811.1100000143,8.22280948
Weekly,2019-01-04,Asia,-17421661.9199999981,-0.35992546
Weekly,2019-01-04,Other,-1381733.03,-0.00372895
Weekly,2019-01-11,North America,293265010,6.48623051
Weekly,2019-01-11,Europe,263437361.4200000167,6.9401778
Weekly,2019-01-11,Asia,-19985930.5599999987,-0.48899286
Weekly,2019-01-11,Other,573146.3100000001,0.01336589
Weekly,2019-01-18,North America,619819560.6000000238,14.6817457
Weekly,2019-01-18,Europe,307193088.5899999738,5.48059605
Weekly,2019-01-18,Asia,-16735707.3599999994,-0.40608356
Weekly,2019-01-18,Other,-557904.45,-0.0524159
Weekly,2019-01-25,North America,222031410,6.25015975
Weekly,2019-01-25,Europe,69098280.2700000107,2.36272359
Weekly,2019-01-25,Asia,-12822236.8200000003,-0.31927784
Weekly,2019-01-25,Other,-1627680.4300000002,-0.00610015
Weekly,2019-02-01,North America,323209730,6.99622841
Weekly,2019-02-01,Europe,164178760.4099999964,3.73488297
Weekly,2019-02-01,Asia,-39934642.3200000003,-0.96715438
Weekly,2019-02-01,Other,429313.05,0.01706524
Weekly,2019-02-08,North America,-376321481.6000000238,-9.09551404
Weekly,2019-02-08,Europe,-96208384.5,-3.58348201
Weekly,2019-02-08,Asia,215000,-0.00023467
Weekly,2019-02-08,Other,-1070340.6300000001,-0.06297168
Weekly,2019-02-15,North America,-238477439.5,-5.44574274
Weekly,2019-02-15,Europe,159844115.8000000119,2.75967456
Weekly,2019-02-15,Asia,-114531630.6299999952,-2.70920686
Weekly,2019-02-15,Other,-856053.65,-0.01911877
Weekly,2019-02-22,North America,-81044000,-2.31446552
Weekly,2019-02-22,Europe,117626928.3900000006,3.70936811
Weekly,2019-02-22,Asia,-18779235.3900000006,-0.48443674
Weekly,2019-02-22,Other,694613.79,0.0201691
Weekly,2019-03-01,North America,-721041089.1999999285,-18.77832983
Weekly,2019-03-01,Europe,-288535512.1100000143,-7.04037913
Weekly,2019-03-01,Asia,1922987.02,0.11725984
Weekly,2019-03-01,Other,-4544816.75,-0.16240438
Weekly,2019-03-08,North America,-199637681.5,-3.41117973
Weekly,2019-03-08,Europe,-362032871.3999999762,-10.02060876
Weekly,2019-03-08,Asia,10241976.3600000013,0.24014357
Weekly,2019-03-08,Other,151551.39,0.03106771
Weekly,2019-03-15,North America,226670700,5.14727462
Weekly,2019-03-15,Europe,243864376.900000006,6.57041852
Weekly,2019-03-15,Asia,29612836.4200000018,0.68779737
Weekly,2019-03-15,Other,-4666271.8700000001,-0.11395927
Weekly,2019-03-22,North America,408480700,9.86495025
Weekly,2019-03-22,Europe,129034105.9300000072,3.30360212
Weekly,2019-03-22,Asia,-29398525.0899999999,-0.70787489
Weekly,2019-03-22,Other,4130009.9499999997,0.08163829
Weekly,2019-03-29,North America,181103280,4.25391531
Weekly,2019-03-29,Europe,71927421.6700000018,0.8241234
Weekly,2019-03-29,Asia,-61330697.3299999982,-1.46162399
Weekly,2019-03-29,Other,6849267.3100000005,0.16958322
Weekly,2019-04-05,North America,-902448322.4000000954,-21.34413068
Weekly,2019-04-05,Europe,527194394.1099999547,12.21478307
Weekly,2019-04-05,Asia,3437698.3700000001,0.06649167
Weekly,2019-04-05,Other,-4830980.9299999997,-0.11703944
Weekly,2019-04-12,North America,-121853327.5,-3.67811294
Weekly,2019-04-12,Europe,51775535.5600000024,1.39043141
Weekly,2019-04-12,Asia,26302829.2099999972,0.62773945
Weekly,2019-04-12,Other,-894009.25,-0.00762515
Weekly,2019-04-19,North America,-488965300,-11.46980318
Weekly,2019-04-19,Europe,-369602980.8500000238,-10.71683852
Weekly,2019-04-19,Asia,55894698.200000003,1.32975327
Weekly,2019-04-19,Other,-610791.98,-0.04284555
Weekly,2019-04-26,North America,-284550100,-6.91423249
Weekly,2019-04-26,Europe,-451019294.0500000119,-11.51222916
Weekly,2019-04-26,Asia,-121567085.3799999952,-2.91977629
Weekly,2019-04-26,Other,-2252508.7799999998,-0.043962
Weekly,2019-05-03,North America,-438824075.1299999952,-11.13709852
Weekly,2019-05-03,Europe,-49403951.7800000012,-0.83666977
Weekly,2019-05-03,Asia,-76839664.2199999988,-1.85470732
Weekly,2019-05-03,Other,-15837157.3499999996,-0.39623864
Weekly,2019-05-10,North America,-532960000.0000000596,-13.3743187
Weekly,2019-05-10,Europe,126567140.8799999952,3.24462878
Weekly,2019-05-10,Asia,-44351657.0900000036,-1.06607324
Weekly,2019-05-10,Other,-1798673.27,-0.04730124
Weekly,2019-05-17,North America,51406900,0.74679193
Weekly,2019-05-17,Europe,280444441.6700000167,5.95731742
Weekly,2019-05-17,Asia,-141683922.8400000036,-3.39617301
Weekly,2019-05-17,Other,6016734.7800000003,0.09723563
Weekly,2019-05-24,North America,67243200,1.5674586
Weekly,2019-05-24,Europe,23926599.0700000003,1.40354474
Weekly,2019-05-24,Asia,-33407311.4600000009,-0.80935729
Weekly,2019-05-24,Other,-9824081.6399999987,-0.22094749
Weekly,2019-05-31,North America,201572240,5.89435534
Weekly,2019-05-31,Europe,275023145.8000000119,6.51573427
Weekly,2019-05-31,Asia,47617243.6299999952,1.12305314
Weekly,2019-05-31,Other,-1813519.9299999999,-0.04407088
Weekly,2019-06-07,North America,554712478,12.21215245
Weekly,2019-06-07,Europe,1833344301.6399998665,44.56485052
Weekly,2019-06-07,Asia,43129532.3100000024,0.99106978
Weekly,2019-06-07,Other,4253179.9399999995,0.09426256
Weekly,2019-06-14,North America,486739834,10.29646402
Weekly,2019-06-14,Europe,258185804.4200000167,3.80748659
Weekly,2019-06-14,Asia,-23462138.5,-0.5463222
Weekly,2019-06-14,Other,-5432551.4100000001,-0.17481398
Weekly,2019-06-21,North America,1762452358,40.0459351
Weekly,2019-06-21,Europe,201798973.0500000119,7.43769046
Weekly,2019-06-21,Asia,15816967.0600000005,0.37890532
Weekly,2019-06-21,Other,7285076.1400000006,0.20818984
Weekly,2019-06-28,North America,27582680,1.44034148
Weekly,2019-06-28,Europe,518628688.0500000715,10.88756579
Weekly,2019-06-28,Asia,67446596.2199999988,1.58305205
Weekly,2019-06-28,Other,9344693.5,0.2002368
Weekly,2019-07-05,North America,117796809.6899999976,3.16319325
Weekly,2019-07-05,Europe,15049708.2699999996,-1.80826067
Weekly,2019-07-05,Asia,-33133975.870000001,-0.7301249
Weekly,2019-07-05,Other,-9828821.209999999,-0.20839469
Weekly,2019-07-12,North America,218239750,4.55468384
Weekly,2019-07-12,Europe,49049754.4600000009,1.98565647
Weekly,2019-07-12,Asia,14252414.6600000001,0.33724327
Weekly,2019-07-12,Other,6520902.2799999993,0.15933669
Weekly,2019-07-19,North America,1042511880,21.90617678
Weekly,2019-07-19,Europe,279584397.5299999714,5.6951339
Weekly,2019-07-19,Asia,23646805.8300000019,0.51023687
Weekly,2019-07-19,Other,10745514.2299999986,0.22415399
Weekly,2019-07-26,North America,133950899.9999999851,3.86288882
Weekly,2019-07-26,Europe,205152479.9699999988,2.64582265
Weekly,2019-07-26,Asia,25761391.2100000009,0.54538562
Weekly,2019-07-26,Other,35804994.3599999994,0.74084301
Weekly,2019-08-02,North America,988978009.7200000286,19.44392985
Weekly,2019-08-02,Europe,490980452.8299999833,11.35989226
Weekly,2019-08-02,Asia,18437898.0800000019,0.5168888
Weekly,2019-08-02,Other,43674766.5899999961,0.95545116
Weekly,2019-08-09,North America,602512642.9199999571,12.37100192
Weekly,2019-08-09,Europe,1032297224.8500000238,22.62669152
Weekly,2019-08-09,Asia,127321503.3999999911,2.64653137
Weekly,2019-08-09,Other,46533896.2399999946,0.95908617
Weekly,2019-08-16,North America,432165910,8.7507595
Weekly,2019-08-16,Europe,297618025.1399999857,4.43298474
Weekly,2019-08-16,Asia,238838722.6099999845,4.89334624
Weekly,2019-08-16,Other,53912590.4400000051,1.14431537
Weekly,2019-08-23,North America,1002781001.0199999809,22.43346682
Weekly,2019-08-23,Europe,-121321337.3900000006,-1.53228188
Weekly,2019-08-23,Asia,60792378.6899999976,1.22587401
Weekly,2019-08-23,Other,86878924.799999997,1.72960764
Weekly,2019-08-30,North America,1312408317.9600000381,24.88754149
Weekly,2019-08-30,Europe,214624269.2700000107,1.34033946
Weekly,2019-08-30,Asia,43964468.4100000039,0.92606447
Weekly,2019-08-30,Other,27776302.5799999982,0.58628446
Weekly,2019-09-06,North America,736423710,14.26457355
Weekly,2019-09-06,Europe,64656450.9699999914,1.71906745
Weekly,2019-09-06,Asia,135214871.5200000107,2.7048035
Weekly,2019-09-06,Other,37785692.4199999943,0.79545885
Weekly,2019-09-13,North America,-643378080.1000000238,-13.64710692
Weekly,2019-09-13,Europe,-165258582.6399999857,-3.52622213
Weekly,2019-09-13,Asia,11497890.1099999994,0.23172846
Weekly,2019-09-13,Other,32580960.7199999988,0.40549615
Weekly,2019-09-20,North America,1144833612.4000000954,25.69631722
Weekly,2019-09-20,Europe,129241796.3899999857,2.27667186
Weekly,2019-09-20,Asia,56976128.1800000072,1.17277597
Weekly,2019-09-20,Other,-2856806.8599999999,-0.1551681
Weekly,2019-09-27,North America,1696749582.2000000477,33.7909894
Weekly,2019-09-27,Europe,547127256.8999999762,10.88521907
Weekly,2019-09-27,Asia,-20192849.4100000001,-0.43094068
Weekly,2019-09-27,Other,6822662.0599999996,0.12916286
Weekly,2019-10-04,North America,376770674.2400000095,8.28792833
Weekly,2019-10-04,Europe,428205080.5200000405,8.59713012
Weekly,2019-10-04,Asia,-13770516.4799999986,-0.50322782
Weekly,2019-10-04,Other,12862121.8800000008,0.32030889
Weekly,2019-10-11,North America,285203248.5,6.35982741
Weekly,2019-10-11,Europe,651943887.5700000525,14.1691376
Weekly,2019-10-11,Asia,10335481.25,0.20597119
Weekly,2019-10-11,Other,3087917.8500000001,0.07093902
Weekly,2019-10-18,North America,298245900,5.45558162
Weekly,2019-10-18,Europe,7135848.25,1.91946354
Weekly,2019-10-18,Asia,-18809988.0899999999,-0.40312668
Weekly,2019-10-18,Other,10532898.1799999997,0.20228745
Weekly,2019-10-25,North America,-200400250,-4.59363925
Weekly,2019-10-25,Europe,-111111867.3400000036,-4.47840193
Weekly,2019-10-25,Asia,13234894.7300000004,0.24828557
Weekly,2019-10-25,Other,4276482.2699999996,0.05695867
Weekly,2019-11-01,North America,-80371655.7599999905,-0.96802108
Weekly,2019-11-01,Europe,372638296.8899999857,9.30997679
Weekly,2019-11-01,Asia,-8443068.2899999991,-0.47392869
Weekly,2019-11-01,Other,14721066.5700000003,0.35260934
Weekly,2019-11-08,North America,-540080071.3999999762,-12.96157806
Weekly,2019-11-08,Europe,-240165422.9600000083,-7.34502546
Weekly,2019-11-08,Asia,-57612549.9099999964,-1.20651803
Weekly,2019-11-08,Other,21739891.1999999993,0.42578527
Weekly,2019-11-15,North America,-231716900,-4.58177937
Weekly,2019-11-15,Europe,-640741767.1399999857,-12.84301587
Weekly,2019-11-15,Asia,-42576031.299999997,-0.90462513
Weekly,2019-11-15,Other,-1069874.6299999999,-0.02257996
Weekly,2019-11-22,North America,-153908818,-3.54099619
Weekly,2019-11-22,Europe,184030360.3199999928,2.76053448
Weekly,2019-11-22,Asia,-32881476.820000004,-0.69656626
Weekly,2019-11-22,Other,2736056.9500000002,0.03589299
Weekly,2019-11-29,North America,190389789.2900000215,4.02460231
Weekly,2019-11-29,Europe,83758099.9599999934,1.67789934
Weekly,2019-11-29,Asia,11808292.1099999994,0.22665248
Weekly,2019-11-29,Other,119324837.2300000042,2.54156963
Weekly,2019-12-06,North America,-400123410,-8.1151198
Weekly,2019-12-06,Europe,81433793.3200000077,2.89261818
Weekly,2019-12-06,Asia,-31584686.9600000009,-0.66831643
Weekly,2019-12-06,Other,537221.96,0.06945239
Weekly,2019-12-13,North America,87149300,2.58173909
Weekly,2019-12-13,Europe,153322341.5500000119,4.11246531
Weekly,2019-12-13,Asia,-13511211.870000001,-0.28824098
Weekly,2019-12-13,Other,10828834.540000001,0.31852901
Weekly,2019-12-20,North America,-83360564,-2.37630398
Weekly,2019-12-20,Europe,102604060.4699999988,2.27830947
Weekly,2019-12-20,Asia,-43026685.0300000012,-0.91222179
Weekly,2019-12-20,Other,-14465551.129999999,-0.42411883
Weekly,2019-12-27,North America,348179137.5999999642,7.35915172
Weekly,2019-12-27,Europe,245613507.0500000119,6.00743878
Weekly,2019-12-27,Asia,46209594.3699999973,0.93940322
Weekly,2019-12-27,Other,-26508082.2199999988,-0.55151794
Weekly,2020-01-03,North America,256690045.3100000024,4.42601773
Weekly,2020-01-03,Europe,183495716.8100000024,3.36516027
Weekly,2020-01-03,Asia,-134737714.4799999893,-2.71423885
Weekly,2020-01-03,Other,19019937.5599999987,0.33060164
Weekly,2020-01-10,North America,-742203860,-14.63724485
Weekly,2020-01-10,Europe,350804897.9700000286,6.43282256
Weekly,2020-01-10,Asia,8862790.4399999995,0.17217531
Weekly,2020-01-10,Other,11472400,0.23852806
Weekly,2020-01-17,North America,1205526675.5,23.60295746
Weekly,2020-01-17,Europe,-54710685.799999997,-1.26220878
Weekly,2020-01-17,Asia,27449761.5800000019,0.55310615
Weekly,2020-01-17,Other,-7142519.79,-0.1409846
Weekly,2020-01-24,North America,261224020,5.39522796
Weekly,2020-01-24,Europe,502102399.2600000501,9.43528552
Weekly,2020-01-24,Asia,-10778391.1099999994,-0.23186594
Weekly,2020-01-24,Other,-2047466.4100000001,-0.08074129
Weekly,2020-01-31,North America,487052369.5,9.69175037
Weekly,2020-01-31,Europe,855301404.4900000095,17.73461645
Weekly,2020-01-31,Asia,27041532.1400000006,0.46329407
Weekly,2020-01-31,Other,29352394.0799999982,0.53477366
Weekly,2020-02-07,North America,542845870,10.09831121
Weekly,2020-02-07,Europe,463285827.6100000143,6.28747566
Weekly,2020-02-07,Asia,3364085.77,0.04690657
Weekly,2020-02-07,Other,-7915237.25,-0.19254862
Weekly,2020-02-14,North America,669006665,13.40293732
Weekly,2020-02-14,Europe,363087577.7399999499,6.51094691
Weekly,2020-02-14,Asia,15521123.3499999996,0.30659359
Weekly,2020-02-14,Other,-14021167.5299999993,-0.31545117
Weekly,2020-02-21,North America,694065675,13.35880884
Weekly,2020-02-21,Europe,418903698.7599999905,8.34012924
Weekly,2020-02-21,Asia,-17110006.3599999994,-0.34222115
Weekly,2020-02-21,Other,5017360,0.2321601
Weekly,2020-02-28,North America,368270751.1100000143,5.35826422
Weekly,2020-02-28,Europe,724652218.9700000286,14.15989747
Weekly,2020-02-28,Asia,441569368.1899999976,7.96588969
Weekly,2020-02-28,Other,61991184.6300000027,0.97743264
Weekly,2020-03-06,North America,1672342180,31.66786591
Weekly,2020-03-06,Europe,1680516191.9100000858,36.49772539
Weekly,2020-03-06,Asia,119910642.8900000006,2.35104414
Weekly,2020-03-06,Other,46176760,0.87595251
Weekly,2020-03-13,North America,-782625073.5999999046,-19.02602507
Weekly,2020-03-13,Europe,1761467584.9000000954,28.90820555
Weekly,2020-03-13,Asia,69750619.5600000024,1.31672356
Weekly,2020-03-13,Other,36403970,0.74579766
Weekly,2020-03-20,North America,-1524526143.6000001431,-31.12431422
Weekly,2020-03-20,Europe,-1095566116.4900000095,-29.59700959
Weekly,2020-03-20,Asia,9969564.5200000014,0.06996921
Weekly,2020-03-20,Other,80574060,1.27433283
Weekly,2020-03-27,North America,3187586110,63.69325048
Weekly,2020-03-27,Europe,1678707436.5799999237,40.02742082
Weekly,2020-03-27,Asia,112419467.0799999982,2.66703352
Weekly,2020-03-27,Other,37453200,1.02303718
Weekly,2020-04-03,North America,1556604777.5199999809,32.04650032
Weekly,2020-04-03,Europe,1076390192.9000000954,15.73613889
Weekly,2020-04-03,Asia,-38623748.9100000039,-0.05938528
Weekly,2020-04-03,Other,74037397.9400000125,1.18131052
Weekly,2020-04-10,North America,2454784913.5999999046,54.41121461
Weekly,2020-04-10,Europe,548758870.0400000811,12.69241408
Weekly,2020-04-10,Asia,-16010368.5800000019,-0.13583702
Weekly,2020-04-10,Other,16263600,0.42664463
Weekly,2020-04-17,North America,1585096695.2999999523,16.5177085
Weekly,2020-04-17,Europe,383346923.5399999619,5.8763116
Weekly,2020-04-17,Asia,120573427.3599999994,2.36649428
Weekly,2020-04-17,Other,1605300,0.00654499
Weekly,2020-04-24,North America,2122839234.9000000954,39.70209692
Weekly,2020-04-24,Europe,-464828755.9200000167,-9.75008556
Weekly,2020-04-24,Asia,69544799.7199999988,1.38619546
Weekly,2020-04-24,Other,16182160,0.38376259
Weekly,2020-05-01,North America,1533170959.9099998474,28.15668303
Weekly,2020-05-01,Europe,425763641.6299999952,10.45462115
Weekly,2020-05-01,Asia,289179247.0299999714,5.4766337
Weekly,2020-05-01,Other,112246417.3100000024,1.77092662
Weekly,2020-05-08,North America,1343688580,23.83524008
Weekly,2020-05-08,Europe,600291550.2799999714,9.26649615
Weekly,2020-05-08,Asia,-695043.23,0.6068363
Weekly,2020-05-08,Other,21899500,0.786686
Weekly,2020-05-15,North America,2270677820,41.94358366
Weekly,2020-05-15,Europe,707216366.6100000143,11.98957483
Weekly,2020-05-15,Asia,-10085525.5999999996,-0.07220293
Weekly,2020-05-15,Other,1955970,-0.22038924
Weekly,2020-05-22,North America,557500740,10.11992663
Weekly,2020-05-22,Europe,978825226.1999999285,18.13973995
Weekly,2020-05-22,Asia,49959814.8800000027,0.90338407
Weekly,2020-05-22,Other,66171700,1.51002953
Weekly,2020-05-29,North America,738591830.25,11.53123801
Weekly,2020-05-29,Europe,132667595.1700000018,4.8981703
Weekly,2020-05-29,Asia,185343911.9399999976,2.85738388
Weekly,2020-05-29,Other,45810021.3000000045,0.6168322
Weekly,2020-06-05,North America,457489230,8.38132787
Weekly,2020-06-05,Europe,-284884060.4200000167,-3.48163242
Weekly,2020-06-05,Asia,6932324.1699999999,0.01603869
Weekly,2020-06-05,Other,22676062.6000000015,0.71900961
Weekly,2020-06-12,North America,903074780,15.33470859
Weekly,2020-06-12,Europe,-116443731.3400000036,-2.40636905
Weekly,2020-06-12,Asia,4811684.2599999998,0.06428379
Weekly,2020-06-12,Other,-21608200,-0.65186921
Weekly,2020-06-19,North America,1572978880,28.8620425
Weekly,2020-06-19,Europe,149998256.150000006,2.69047527
Weekly,2020-06-19,Asia,-69894621.4199999869,-1.2876138
Weekly,2020-06-19,Other,67431740,1.45063329
Weekly,2020-06-26,North America,1487629290,26.98295703
Weekly,2020-06-26,Europe,867896244.4099999666,16.21795199
Weekly,2020-06-26,Asia,-54190356.8899999931,-1.00722286
Weekly,2020-06-26,Other,30237074.4199999981,0.62761842
Weekly,2020-07-03,North America,1074305270,17.89048105
Weekly,2020-07-03,Europe,528779430.2999999523,9.14731441
Weekly,2020-07-03,Asia,-37217396.9700000063,-2.8837097
Weekly,2020-07-03,Other,59338644.7299999967,0.89488096
Weekly,2020-07-10,North America,1028676410,17.70878577
Weekly,2020-07-10,Europe,489376856.3700000048,9.06998615
Weekly,2020-07-10,Asia,-23266401.9600000009,-0.43025198
Weekly,2020-07-10,Other,47662170,0.82879179
Weekly,2020-07-17,North America,866968383.1100000143,15.72627301
Weekly,2020-07-17,Europe,429096281.3100000024,8.85061226
Weekly,2020-07-17,Asia,37247032.2699999958,0.6375812
Weekly,2020-07-17,Other,56896310,0.97032214
Weekly,2020-07-24,North America,2479768175.0599999428,43.161792
Weekly,2020-07-24,Europe,806461499.5399999619,16.61071106
Weekly,2020-07-24,Asia,28316682.0600000024,0.45840614
Weekly,2020-07-24,Other,31546990,0.47741865
Weekly,2020-07-31,North America,1793166447.1700000763,26.69397889
Weekly,2020-07-31,Europe,19632928.0500000007,2.11157246
Weekly,2020-07-31,Asia,354399733.5700000525,5.39500578
Weekly,2020-07-31,Other,89083285.8800000101,1.2290932
Weekly,2020-08-07,North America,2237828814.3999996185,36.32142174
Weekly,2020-08-07,Europe,-619088009.9700000286,-9.96168033
Weekly,2020-08-07,Asia,73039151.3200000077,1.13707914
Weekly,2020-08-07,Other,17100750,0.38859373
Weekly,2020-08-14,North America,-526171686,-9.17323969
Weekly,2020-08-14,Europe,-788691648.060000062,-10.92635033
Weekly,2020-08-14,Asia,48878410.6199999973,0.76389387
Weekly,2020-08-14,Other,17238550,0.32906013
Weekly,2020-08-21,North America,600285754.7999999523,10.72255061
Weekly,2020-08-21,Europe,124921574.1200000048,0.92901546
Weekly,2020-08-21,Asia,110185205.2800000012,1.90558835
Weekly,2020-08-21,Other,33784950,0.69323517
Weekly,2020-08-28,North America,126149853.1999999881,1.59867023
